order_id,order_date,ship_date,ship_mode,customer_id
CA-2017-161816,22.08.2017,29.08.2017,First Class,BA-COR-C-5421
CA-2017-161816,22.08.2017,29.08.2017,First Class,BA-COR-C-5422
CA-2017-161907,22.08.2017,03.09.2017,Standard Class,HI-CON-E-5423
CA-2017-161907,22.08.2017,03.09.2017,Standard Class,HI-CON-E-5424
CA-2017-161928,22.08.2017,31.08.2017,Second Class,CH-CON-W-5425
CA-2017-162082,22.08.2017,26.08.2017,First Class,ST-CON-C-5426
CA-2017-162082,22.08.2017,26.08.2017,First Class,ST-CON-C-5427
CA-2017-162082,22.08.2017,26.08.2017,First Class,ST-CON-C-5428
CA-2017-162110,23.08.2017,04.09.2017,Standard Class,PA-CON-W-5429
CA-2017-162138,23.08.2017,03.09.2017,Standard Class,KE-COR-W-5430
CA-2017-162138,23.08.2017,03.09.2017,Standard Class,KE-COR-W-5431
CA-2017-162159,23.08.2017,26.08.2017,First Class,RO-HOM-S-5432
CA-2017-162187,23.08.2017,23.08.2017,Same Day,ST-COR-E-5433
CA-2017-162187,23.08.2017,23.08.2017,Same Day,ST-COR-E-5434
CA-2017-162187,23.08.2017,23.08.2017,Same Day,ST-COR-E-5435
CA-2017-162187,23.08.2017,23.08.2017,Same Day,ST-COR-E-5436
CA-2017-162187,23.08.2017,23.08.2017,Same Day,ST-COR-E-5437
CA-2017-162222,23.08.2017,23.08.2017,Same Day,RO-HOM-C-5438
CA-2017-162236,23.08.2017,26.08.2017,Second Class,RI-COR-S-5439
CA-2017-162236,23.08.2017,26.08.2017,Second Class,RI-COR-S-5440
CA-2017-162236,23.08.2017,26.08.2017,Second Class,RI-COR-S-5441
CA-2017-162313,23.08.2017,28.08.2017,First Class,BR-COR-C-5442
CA-2017-162348,23.08.2017,26.08.2017,Standard Class,FE-HOM-W-5443
CA-2017-162355,23.08.2017,27.08.2017,Second Class,FO-CON-S-5444
CA-2017-162355,26.08.2017,27.08.2017,Second Class,FO-CON-S-5445
CA-2017-162383,26.08.2017,31.08.2017,Standard Class,DO-CON-E-5446
CA-2017-162383,26.08.2017,31.08.2017,Standard Class,DO-CON-E-5447
CA-2017-162383,26.08.2017,31.08.2017,Standard Class,DO-CON-E-5448
CA-2017-162390,26.08.2017,05.09.2017,Standard Class,PO-COR-E-5449
CA-2017-162390,26.08.2017,05.09.2017,Standard Class,PO-COR-E-5450
CA-2017-162390,26.08.2017,05.09.2017,Standard Class,PO-COR-E-5451
CA-2017-162404,26.08.2017,27.08.2017,Standard Class,FR-HOM-C-5452
CA-2017-162614,26.08.2017,01.09.2017,Standard Class,BR-CON-W-5453
CA-2017-162726,26.08.2017,02.09.2017,Standard Class,TI-CON-C-5454
CA-2017-162726,26.08.2017,02.09.2017,Standard Class,TI-CON-C-5455
CA-2017-162733,26.08.2017,27.08.2017,First Class,TR-CON-W-5456
CA-2017-162747,26.08.2017,01.09.2017,Second Class,HA-COR-S-5457
CA-2017-162901,26.08.2017,02.09.2017,First Class,SM-COR-S-5458
CA-2017-162943,26.08.2017,03.09.2017,Second Class,BU-COR-E-5459
CA-2017-163048,26.08.2017,30.08.2017,Standard Class,HA-COR-C-5460
CA-2017-163153,26.08.2017,29.08.2017,Standard Class,ME-COR-C-5461
CA-2017-163153,26.08.2017,29.08.2017,Standard Class,ME-COR-C-5462
CA-2017-163167,26.08.2017,30.08.2017,Second Class,FE-COR-S-5463
CA-2017-163167,26.08.2017,30.08.2017,Second Class,FE-COR-S-5464
CA-2017-163167,27.08.2017,30.08.2017,Second Class,FE-COR-S-5465
CA-2017-163167,27.08.2017,30.08.2017,Second Class,FE-COR-S-5466
CA-2017-163174,27.08.2017,01.09.2017,Standard Class,PR-CON-S-5467
CA-2017-163202,27.08.2017,04.09.2017,Standard Class,MO-COR-E-5468
CA-2017-163216,27.08.2017,07.09.2017,First Class,WI-HOM-E-5469
CA-2017-163328,27.08.2017,29.08.2017,Second Class,PO-COR-W-5470
CA-2017-163328,27.08.2017,29.08.2017,Second Class,PO-COR-W-5471
CA-2017-163328,27.08.2017,29.08.2017,Second Class,PO-COR-W-5472
CA-2017-163328,27.08.2017,29.08.2017,Second Class,PO-COR-W-5473
CA-2017-163328,27.08.2017,29.08.2017,Second Class,PO-COR-W-5474
CA-2017-163328,27.08.2017,29.08.2017,Second Class,PO-COR-W-5475
CA-2017-163384,27.08.2017,02.09.2017,First Class,CL-HOM-W-5476
CA-2017-163384,27.08.2017,02.09.2017,First Class,CL-HOM-W-5477
CA-2017-163398,28.08.2017,06.09.2017,Standard Class,BR-CON-C-5478
CA-2017-163398,28.08.2017,06.09.2017,Standard Class,BR-CON-C-5479
CA-2017-163398,28.08.2017,06.09.2017,Standard Class,BR-CON-C-5480
CA-2017-163573,28.08.2017,04.09.2017,First Class,CO-CON-W-5481
CA-2017-163594,28.08.2017,08.09.2017,First Class,FO-CON-W-5482
CA-2017-163594,28.08.2017,08.09.2017,First Class,FO-CON-W-5483
CA-2017-163594,29.08.2017,08.09.2017,First Class,FO-CON-W-5484
CA-2017-163636,29.08.2017,07.09.2017,Second Class,PE-HOM-C-5485
CA-2017-163755,29.08.2017,10.09.2017,Second Class,SA-COR-W-5486
CA-2017-163776,29.08.2017,05.09.2017,Standard Class,SM-CON-S-5487
CA-2017-163776,29.08.2017,05.09.2017,Standard Class,SM-CON-S-5488
CA-2017-163776,29.08.2017,05.09.2017,Standard Class,SM-CON-S-5489
CA-2017-163776,29.08.2017,05.09.2017,Standard Class,SM-CON-S-5490
CA-2017-163776,29.08.2017,05.09.2017,Standard Class,SM-CON-S-5491
CA-2017-163776,29.08.2017,05.09.2017,Standard Class,SM-CON-S-5492
CA-2017-163804,30.08.2017,06.09.2017,Standard Class,BR-HOM-E-5493
CA-2017-163804,30.08.2017,06.09.2017,Standard Class,BR-HOM-E-5494
CA-2017-163804,30.08.2017,06.09.2017,Standard Class,BR-HOM-E-5495
CA-2017-163937,30.08.2017,03.09.2017,Second Class,BE-CON-W-5496
CA-2017-163951,30.08.2017,10.09.2017,First Class,JA-COR-E-5497
CA-2017-163972,30.08.2017,09.09.2017,Standard Class,GR-HOM-W-5498
CA-2017-163986,30.08.2017,01.09.2017,Standard Class,JA-CON-C-5499
CA-2017-164035,31.08.2017,08.09.2017,Standard Class,RE-CON-C-5500
CA-2017-164091,01.09.2017,05.09.2017,Standard Class,AR-COR-E-5501
CA-2017-164091,01.09.2017,05.09.2017,Standard Class,AR-COR-E-5502
CA-2017-164154,01.09.2017,06.09.2017,Standard Class,ZA-HOM-E-5503
CA-2017-164154,01.09.2017,06.09.2017,Standard Class,ZA-HOM-E-5504
CA-2017-164350,01.09.2017,04.09.2017,Second Class,GL-HOM-S-5505
CA-2017-164399,01.09.2017,04.09.2017,First Class,WI-HOM-W-5506
CA-2017-164399,01.09.2017,04.09.2017,First Class,WI-HOM-W-5507
CA-2017-164483,01.09.2017,13.09.2017,Standard Class,FA-CON-W-5508
CA-2017-164490,01.09.2017,10.09.2017,Second Class,UL-HOM-C-5509
CA-2017-164511,01.09.2017,04.09.2017,Standard Class,JA-CON-E-5510
CA-2017-164511,01.09.2017,04.09.2017,Standard Class,JA-CON-E-5511
CA-2017-164511,01.09.2017,04.09.2017,Standard Class,JA-CON-E-5512
CA-2017-164574,01.09.2017,13.09.2017,Standard Class,HI-CON-S-5513
CA-2017-164574,01.09.2017,13.09.2017,Standard Class,HI-CON-S-5514
CA-2017-164637,01.09.2017,11.09.2017,Standard Class,DU-CON-C-5515
CA-2017-164672,01.09.2017,06.09.2017,Second Class,BE-COR-E-5516
CA-2017-164735,01.09.2017,07.09.2017,Second Class,BO-CON-S-5517
CA-2017-164770,01.09.2017,09.09.2017,Second Class,YE-COR-C-5518
CA-2017-164770,01.09.2017,09.09.2017,Second Class,YE-COR-C-5519
CA-2017-164784,01.09.2017,13.09.2017,First Class,FL-CON-S-5520
CA-2017-164784,02.09.2017,13.09.2017,First Class,FL-CON-S-5521
CA-2017-164784,02.09.2017,13.09.2017,First Class,FL-CON-S-5522
CA-2017-164889,02.09.2017,14.09.2017,Second Class,PH-COR-W-5523
CA-2017-164896,02.09.2017,13.09.2017,Standard Class,SE-HOM-W-5524
CA-2017-164924,02.09.2017,02.09.2017,Same Day,AS-COR-E-5525
CA-2017-164938,02.09.2017,12.09.2017,First Class,BR-COR-C-5526
CA-2017-165015,02.09.2017,08.09.2017,Second Class,DE-CON-E-5527
CA-2017-165148,02.09.2017,05.09.2017,First Class,MC-HOM-C-5528
CA-2017-165169,02.09.2017,13.09.2017,Standard Class,LE-CON-E-5529
CA-2017-165169,02.09.2017,13.09.2017,Standard Class,LE-CON-E-5530
CA-2017-165169,02.09.2017,13.09.2017,Standard Class,LE-CON-E-5531
CA-2017-165218,02.09.2017,03.09.2017,Standard Class,WI-COR-C-5532
CA-2017-165218,02.09.2017,03.09.2017,Standard Class,WI-COR-C-5533
CA-2017-165316,02.09.2017,09.09.2017,Standard Class,BR-COR-S-5534
CA-2017-165316,02.09.2017,09.09.2017,Standard Class,BR-COR-S-5535
CA-2017-165316,02.09.2017,09.09.2017,Standard Class,BR-COR-S-5536
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5537
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5538
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5539
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5540
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5541
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5542
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5543
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5544
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5545
CA-2017-165330,02.09.2017,02.09.2017,Same Day,BR-CON-W-5546
CA-2017-165330,03.09.2017,03.09.2017,Same Day,BR-CON-W-5547
CA-2017-165470,03.09.2017,10.09.2017,Standard Class,JA-HOM-S-5548
CA-2017-165484,03.09.2017,11.09.2017,Standard Class,KI-COR-C-5549
CA-2017-165484,03.09.2017,11.09.2017,Standard Class,KI-COR-C-5550
CA-2017-165561,03.09.2017,10.09.2017,Standard Class,RO-HOM-W-5551
CA-2017-165673,03.09.2017,09.09.2017,Second Class,NG-CON-E-5552
CA-2017-165820,03.09.2017,13.09.2017,Standard Class,WA-COR-W-5553
CA-2017-165827,03.09.2017,11.09.2017,Standard Class,FR-COR-S-5554
CA-2017-165848,03.09.2017,03.09.2017,Same Day,NA-CON-E-5555
CA-2017-165848,03.09.2017,03.09.2017,Same Day,NA-CON-E-5556
CA-2017-165848,03.09.2017,03.09.2017,Same Day,NA-CON-E-5557
CA-2017-165848,03.09.2017,03.09.2017,Same Day,NA-CON-E-5558
CA-2017-165918,03.09.2017,15.09.2017,Standard Class,DA-CON-W-5559
CA-2017-165918,04.09.2017,15.09.2017,Standard Class,DA-CON-W-5560
CA-2017-165918,04.09.2017,15.09.2017,Standard Class,DA-CON-W-5561
CA-2017-165918,04.09.2017,15.09.2017,Standard Class,DA-CON-W-5562
CA-2017-165995,04.09.2017,07.09.2017,Standard Class,GE-CON-W-5563
CA-2017-165995,04.09.2017,07.09.2017,Standard Class,GE-CON-W-5564
CA-2017-166163,04.09.2017,08.09.2017,Second Class,YE-COR-W-5565
CA-2017-166163,04.09.2017,08.09.2017,Second Class,YE-COR-W-5566
CA-2017-166226,04.09.2017,13.09.2017,Standard Class,CO-HOM-W-5567
CA-2017-166226,04.09.2017,13.09.2017,Standard Class,CO-HOM-W-5568
CA-2017-166240,04.09.2017,15.09.2017,Standard Class,HA-COR-C-5569
CA-2017-166275,04.09.2017,04.09.2017,Same Day,SU-CON-W-5570
CA-2017-166282,04.09.2017,10.09.2017,Standard Class,KR-CON-S-5571
CA-2017-166282,04.09.2017,10.09.2017,Standard Class,KR-CON-S-5572
CA-2017-166373,04.09.2017,13.09.2017,Standard Class,FJ-CON-C-5573
CA-2017-166380,04.09.2017,13.09.2017,Standard Class,BE-COR-S-5574
CA-2017-166380,04.09.2017,13.09.2017,Standard Class,BE-COR-S-5575
CA-2017-166429,04.09.2017,05.09.2017,Standard Class,GN-CON-W-5576
CA-2017-166443,04.09.2017,09.09.2017,First Class,HA-CON-W-5577
CA-2017-166485,05.09.2017,17.09.2017,Standard Class,HW-CON-S-5578
CA-2017-166618,05.09.2017,13.09.2017,Standard Class,PO-CON-E-5579
CA-2017-166618,05.09.2017,13.09.2017,Standard Class,PO-CON-E-5580
CA-2017-166625,05.09.2017,12.09.2017,First Class,MA-CON-E-5581
CA-2017-166653,05.09.2017,12.09.2017,Second Class,PE-HOM-E-5582
CA-2017-166674,05.09.2017,12.09.2017,Second Class,BU-CON-E-5583
CA-2017-166674,05.09.2017,12.09.2017,Second Class,BU-CON-E-5584
CA-2017-166674,05.09.2017,12.09.2017,Second Class,BU-CON-E-5585
CA-2017-166674,05.09.2017,12.09.2017,Second Class,BU-CON-E-5586
CA-2017-166674,05.09.2017,12.09.2017,Second Class,BU-CON-E-5587
CA-2017-166674,05.09.2017,12.09.2017,Second Class,BU-CON-E-5588
CA-2017-166772,05.09.2017,13.09.2017,Standard Class,JA-HOM-W-5589
CA-2017-166912,05.09.2017,09.09.2017,First Class,EP-HOM-E-5590
CA-2017-167115,05.09.2017,14.09.2017,Standard Class,HE-CON-E-5591
CA-2017-167241,05.09.2017,16.09.2017,Standard Class,DO-CON-W-5592
CA-2017-167241,05.09.2017,16.09.2017,Standard Class,DO-CON-W-5593
CA-2017-167241,05.09.2017,16.09.2017,Standard Class,DO-CON-W-5594
CA-2017-167241,05.09.2017,16.09.2017,Standard Class,DO-CON-W-5595
CA-2017-167290,05.09.2017,07.09.2017,Standard Class,FO-CON-C-5596
CA-2017-167416,05.09.2017,09.09.2017,Standard Class,MA-CON-W-5597
CA-2017-167507,05.09.2017,07.09.2017,Standard Class,AN-CON-W-5598
CA-2017-167507,05.09.2017,07.09.2017,Standard Class,AN-CON-W-5599
CA-2017-167507,05.09.2017,07.09.2017,Standard Class,AN-CON-W-5600
CA-2017-167556,05.09.2017,15.09.2017,Standard Class,MA-CON-E-5601
CA-2017-167556,05.09.2017,15.09.2017,Standard Class,MA-CON-E-5602
CA-2017-167556,05.09.2017,15.09.2017,Standard Class,MA-CON-E-5603
CA-2017-167556,05.09.2017,15.09.2017,Standard Class,MA-CON-E-5604
CA-2017-167584,05.09.2017,05.09.2017,Same Day,CA-CON-C-5605
CA-2017-167605,05.09.2017,08.09.2017,Second Class,BE-CON-C-5606
CA-2017-167682,05.09.2017,12.09.2017,Standard Class,DO-CON-C-5607
CA-2017-167682,05.09.2017,12.09.2017,Standard Class,DO-CON-C-5608
CA-2017-167759,05.09.2017,17.09.2017,Second Class,CA-CON-C-5609
CA-2017-167983,05.09.2017,13.09.2017,Second Class,PA-COR-W-5610
CA-2017-168032,05.09.2017,10.09.2017,Standard Class,FL-CON-C-5611
CA-2017-168032,05.09.2017,10.09.2017,Standard Class,FL-CON-C-5612
CA-2017-168032,05.09.2017,10.09.2017,Standard Class,FL-CON-C-5613
CA-2017-168046,05.09.2017,15.09.2017,Second Class,DO-COR-E-5614
CA-2017-168046,05.09.2017,15.09.2017,Second Class,DO-COR-E-5615
CA-2017-168046,06.09.2017,15.09.2017,Second Class,DO-COR-E-5616
CA-2017-168046,06.09.2017,15.09.2017,Second Class,DO-COR-E-5617
CA-2017-168081,06.09.2017,07.09.2017,Second Class,AR-HOM-C-5618
CA-2017-168354,06.09.2017,11.09.2017,First Class,HU-HOM-E-5619
CA-2017-168354,06.09.2017,11.09.2017,First Class,HU-HOM-E-5620
CA-2017-168354,06.09.2017,11.09.2017,First Class,HU-HOM-E-5621
CA-2017-168354,06.09.2017,11.09.2017,First Class,HU-HOM-E-5622
CA-2017-168361,06.09.2017,10.09.2017,Standard Class,BR-COR-C-5623
CA-2017-168536,08.09.2017,18.09.2017,Standard Class,CA-CON-S-5624
CA-2017-168543,08.09.2017,12.09.2017,Standard Class,KA-COR-E-5625
CA-2017-168557,08.09.2017,12.09.2017,Standard Class,HA-COR-W-5626
CA-2017-168753,08.09.2017,14.09.2017,Second Class,LU-CON-S-5627
CA-2017-168753,08.09.2017,14.09.2017,Second Class,LU-CON-S-5628
CA-2017-168774,08.09.2017,09.09.2017,Standard Class,PH-COR-C-5629
CA-2017-168830,08.09.2017,14.09.2017,Standard Class,LI-COR-W-5630
CA-2017-168844,08.09.2017,19.09.2017,Standard Class,MU-CON-E-5631
CA-2017-168844,08.09.2017,19.09.2017,Standard Class,MU-CON-E-5632
CA-2017-168893,08.09.2017,19.09.2017,Second Class,PR-CON-S-5633
CA-2017-168893,08.09.2017,19.09.2017,Second Class,PR-CON-S-5634
CA-2017-168893,08.09.2017,19.09.2017,Second Class,PR-CON-S-5635
CA-2017-168893,08.09.2017,19.09.2017,Second Class,PR-CON-S-5636
CA-2017-168893,08.09.2017,19.09.2017,Second Class,PR-CON-S-5637
CA-2017-168921,08.09.2017,20.09.2017,First Class,GJ-COR-W-5638
CA-2017-168956,08.09.2017,15.09.2017,Standard Class,AS-COR-C-5639
CA-2017-168956,08.09.2017,15.09.2017,Standard Class,AS-COR-C-5640
CA-2017-168956,08.09.2017,15.09.2017,Standard Class,AS-COR-C-5641
CA-2017-168956,08.09.2017,15.09.2017,Standard Class,AS-COR-C-5642
CA-2017-169026,08.09.2017,17.09.2017,Standard Class,MI-HOM-S-5643
CA-2017-169103,08.09.2017,09.09.2017,Standard Class,CA-CON-S-5644
CA-2017-169103,09.09.2017,09.09.2017,Standard Class,CA-CON-S-5645
CA-2017-169166,09.09.2017,10.09.2017,Standard Class,SU-CON-W-5646
CA-2017-169194,09.09.2017,18.09.2017,Standard Class,HE-CON-E-5647
CA-2017-169194,10.09.2017,18.09.2017,Standard Class,HE-CON-E-5648
CA-2017-169215,10.09.2017,12.09.2017,Second Class,EI-CON-E-5649
CA-2017-169334,10.09.2017,18.09.2017,Second Class,WE-CON-S-5650
CA-2017-169663,10.09.2017,20.09.2017,First Class,HU-HOM-W-5651
CA-2017-169663,10.09.2017,20.09.2017,First Class,HU-HOM-W-5652
CA-2017-169670,10.09.2017,11.09.2017,Standard Class,EL-CON-E-5653
CA-2017-169824,10.09.2017,18.09.2017,Standard Class,ST-COR-E-5654
CA-2017-169824,10.09.2017,18.09.2017,Standard Class,ST-COR-E-5655
CA-2017-169824,10.09.2017,18.09.2017,Standard Class,ST-COR-E-5656
CA-2017-169838,10.09.2017,16.09.2017,Standard Class,BO-COR-C-5657
CA-2017-169838,10.09.2017,16.09.2017,Standard Class,BO-COR-C-5658
CA-2017-169838,11.09.2017,16.09.2017,Standard Class,BO-COR-C-5659
CA-2017-169887,11.09.2017,11.09.2017,Same Day,SK-CON-W-5660
CA-2017-169887,11.09.2017,11.09.2017,Same Day,SK-CON-W-5661
CA-2017-169887,11.09.2017,11.09.2017,Same Day,SK-CON-W-5662
CA-2017-169922,11.09.2017,16.09.2017,Standard Class,ZE-COR-C-5663
CA-2017-169922,11.09.2017,16.09.2017,Standard Class,ZE-COR-C-5664
CA-2017-169922,11.09.2017,16.09.2017,Standard Class,ZE-COR-C-5665
CA-2017-169943,11.09.2017,20.09.2017,Standard Class,NG-CON-E-5666
CA-2017-169943,11.09.2017,20.09.2017,Standard Class,NG-CON-E-5667
CA-2017-169943,11.09.2017,20.09.2017,Standard Class,NG-CON-E-5668
CA-2017-169943,11.09.2017,20.09.2017,Standard Class,NG-CON-E-5669
CA-2017-169943,11.09.2017,20.09.2017,Standard Class,NG-CON-E-5670
CA-2017-169957,11.09.2017,19.09.2017,Standard Class,NG-HOM-W-5671
CA-2017-169957,11.09.2017,19.09.2017,Standard Class,NG-HOM-W-5672
CA-2017-169957,11.09.2017,19.09.2017,Standard Class,NG-HOM-W-5673
CA-2017-169971,11.09.2017,23.09.2017,Standard Class,LI-CON-C-5674
CA-2017-169971,11.09.2017,23.09.2017,Standard Class,LI-CON-C-5675
CA-2018-100013,12.09.2017,24.09.2017,Standard Class,CA-CON-W-5676
CA-2018-100013,12.09.2017,24.09.2017,Standard Class,CA-CON-W-5677
CA-2018-100013,12.09.2017,24.09.2017,Standard Class,CA-CON-W-5678
CA-2018-100055,12.09.2017,15.09.2017,Standard Class,DO-COR-E-5679
CA-2018-100055,12.09.2017,15.09.2017,Standard Class,DO-COR-E-5680
CA-2018-100097,12.09.2017,24.09.2017,Second Class,NG-CON-E-5681
CA-2018-100097,12.09.2017,24.09.2017,Second Class,NG-CON-E-5682
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5683
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5684
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5685
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5686
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5687
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5688
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5689
CA-2018-100111,12.09.2017,13.09.2017,Standard Class,VE-CON-E-5690
CA-2018-100111,13.09.2017,13.09.2017,Standard Class,VE-CON-E-5691
CA-2018-100111,13.09.2017,13.09.2017,Standard Class,VE-CON-E-5692
CA-2018-100111,13.09.2017,13.09.2017,Standard Class,VE-CON-E-5693
CA-2018-100111,13.09.2017,13.09.2017,Standard Class,VE-CON-E-5694
CA-2018-100111,13.09.2017,13.09.2017,Standard Class,VE-CON-E-5695
CA-2018-100111,13.09.2017,13.09.2017,Standard Class,VE-CON-E-5696
CA-2018-100160,13.09.2017,22.09.2017,Standard Class,BR-CON-E-5697
CA-2018-100160,13.09.2017,22.09.2017,Standard Class,BR-CON-E-5698
CA-2018-100160,13.09.2017,22.09.2017,Standard Class,BR-CON-E-5699
CA-2018-100223,13.09.2017,14.09.2017,Standard Class,SO-COR-C-5700
CA-2018-100223,14.09.2017,14.09.2017,Standard Class,SO-COR-C-5701
CA-2018-100223,14.09.2017,14.09.2017,Standard Class,SO-COR-C-5702
CA-2018-100223,14.09.2017,14.09.2017,Standard Class,SO-COR-C-5703
CA-2018-100223,15.09.2017,15.09.2017,Standard Class,SO-COR-C-5704
CA-2018-100230,15.09.2017,22.09.2017,Standard Class,AR-CON-E-5705
CA-2018-100230,15.09.2017,22.09.2017,Standard Class,AR-CON-E-5706
CA-2018-100230,15.09.2017,22.09.2017,Standard Class,AR-CON-E-5707
CA-2018-100237,15.09.2017,19.09.2017,Standard Class,VA-COR-W-5708
CA-2018-100314,15.09.2017,25.09.2017,Standard Class,ST-HOM-C-5709
CA-2018-100314,15.09.2017,25.09.2017,Standard Class,ST-HOM-C-5710
CA-2018-100314,16.09.2017,25.09.2017,Standard Class,ST-HOM-C-5711
CA-2018-100335,16.09.2017,28.09.2017,Standard Class,FJ-HOM-C-5712
CA-2018-100356,16.09.2017,21.09.2017,Standard Class,PI-CON-C-5713
CA-2018-100384,16.09.2017,18.09.2017,Standard Class,HA-COR-W-5714
CA-2018-100384,17.09.2017,18.09.2017,Standard Class,HA-COR-W-5715
CA-2018-100412,17.09.2017,25.09.2017,Standard Class,RO-HOM-S-5716
CA-2018-100426,17.09.2017,28.09.2017,Standard Class,CA-CON-S-5717
CA-2018-100433,17.09.2017,24.09.2017,Standard Class,JA-HOM-E-5718
CA-2018-100524,17.09.2017,23.09.2017,Second Class,MC-CON-E-5719
CA-2018-100524,17.09.2017,23.09.2017,Second Class,MC-CON-E-5720
CA-2018-100524,17.09.2017,23.09.2017,Second Class,MC-CON-E-5721
CA-2018-100580,17.09.2017,28.09.2017,Standard Class,KE-COR-W-5722
CA-2018-100601,17.09.2017,25.09.2017,Standard Class,KI-CON-W-5723
CA-2018-100615,17.09.2017,20.09.2017,Standard Class,JO-CON-C-5724
CA-2018-100615,17.09.2017,20.09.2017,Standard Class,JO-CON-C-5725
CA-2018-100615,17.09.2017,20.09.2017,Standard Class,JO-CON-C-5726
CA-2018-100622,17.09.2017,19.09.2017,Standard Class,KI-CON-S-5727
CA-2018-100622,17.09.2017,19.09.2017,Standard Class,KI-CON-S-5728
CA-2018-100622,18.09.2017,19.09.2017,Standard Class,KI-CON-S-5729
CA-2018-100622,18.09.2017,19.09.2017,Standard Class,KI-CON-S-5730
CA-2018-100636,18.09.2017,24.09.2017,Standard Class,OR-CON-E-5731
CA-2018-100650,18.09.2017,27.09.2017,Second Class,KA-COR-W-5732
CA-2018-100748,18.09.2017,23.09.2017,Standard Class,BA-HOM-W-5733
CA-2018-100783,18.09.2017,22.09.2017,Second Class,KR-HOM-C-5734
CA-2018-100811,18.09.2017,30.09.2017,First Class,CH-CON-E-5735
CA-2018-100811,18.09.2017,30.09.2017,First Class,CH-CON-E-5736
CA-2018-100825,18.09.2017,19.09.2017,Standard Class,DA-COR-W-5737
CA-2018-100902,18.09.2017,27.09.2017,Standard Class,KE-CON-S-5738
CA-2018-100902,18.09.2017,27.09.2017,Standard Class,KE-CON-S-5739
CA-2018-100951,18.09.2017,23.09.2017,First Class,CH-COR-C-5740
CA-2018-101014,18.09.2017,28.09.2017,Standard Class,WI-COR-W-5741
CA-2018-101042,18.09.2017,22.09.2017,Standard Class,BA-CON-S-5742
CA-2018-101042,18.09.2017,22.09.2017,Standard Class,BA-CON-S-5743
CA-2018-101049,19.09.2017,22.09.2017,Second Class,SH-CON-E-5744
CA-2018-101049,19.09.2017,22.09.2017,Second Class,SH-CON-E-5745
CA-2018-101077,19.09.2017,24.09.2017,Second Class,BE-CON-C-5746
CA-2018-101182,19.09.2017,01.10.2017,First Class,BA-HOM-W-5747
CA-2018-101182,19.09.2017,01.10.2017,First Class,BA-HOM-W-5748
CA-2018-101210,19.09.2017,28.09.2017,Second Class,WE-CON-S-5749
CA-2018-101210,19.09.2017,28.09.2017,Second Class,WE-CON-S-5750
CA-2018-101245,19.09.2017,21.09.2017,Standard Class,WI-COR-W-5751
CA-2018-101245,19.09.2017,21.09.2017,Standard Class,WI-COR-W-5752
CA-2018-101273,19.09.2017,25.09.2017,Second Class,TO-CON-S-5753
CA-2018-101308,19.09.2017,28.09.2017,Standard Class,GA-HOM-W-5754
CA-2018-101308,19.09.2017,28.09.2017,Standard Class,GA-HOM-W-5755
CA-2018-101322,19.09.2017,20.09.2017,First Class,GR-COR-W-5756
CA-2018-101434,19.09.2017,21.09.2017,Standard Class,RI-CON-E-5757
CA-2018-101434,19.09.2017,21.09.2017,Standard Class,RI-CON-E-5758
CA-2018-101483,19.09.2017,29.09.2017,Second Class,GA-CON-S-5759
CA-2018-101483,20.09.2017,29.09.2017,Second Class,GA-CON-S-5760
CA-2018-101483,20.09.2017,29.09.2017,Second Class,GA-CON-S-5761
CA-2018-101574,20.09.2017,25.09.2017,Standard Class,DE-CON-W-5762
CA-2018-101581,20.09.2017,26.09.2017,Standard Class,WI-COR-W-5763
