order_id,sales,profit,profit_ratio,discount
CA-2018-101049,18,2,"0,14","0,2"
CA-2018-101049,41,-34,"-0,83","0,7"
CA-2018-101077,7,2,"0,31","0,2"
CA-2018-101182,13,6,"0,48",0
CA-2018-101182,43,15,"0,35","0,2"
CA-2018-101210,3,1,"0,31","0,2"
CA-2018-101210,10,2,"0,18","0,2"
CA-2018-101245,166,60,"0,36",0
CA-2018-101245,245,115,"0,47",0
CA-2018-101273,14,1,"0,06","0,2"
CA-2018-101308,9,4,"0,46",0
CA-2018-101308,85,-20,"-0,24","0,2"
CA-2018-101322,341,-34,"-0,1","0,2"
CA-2018-101434,10,5,"0,49",0
CA-2018-101434,240,72,"0,3",0
CA-2018-101483,4,0,"0,09","0,2"
CA-2018-101483,22,1,"0,06","0,2"
CA-2018-101483,35,7,"0,19","0,2"
CA-2018-101574,9,4,"0,48",0
CA-2018-101581,177,-121,"-0,68","0,5"
CA-2018-101637,13,1,"0,07","0,2"
CA-2018-101665,5,1,"0,26",0
CA-2018-101700,12,3,"0,29","0,2"
CA-2018-101700,19,7,"0,38","0,2"
CA-2018-101728,2,-4,"-1,7","0,8"
CA-2018-101749,171,-6,"-0,04","0,2"
CA-2018-101798,23,8,"0,34","0,2"
CA-2018-101798,40,14,"0,34",0
CA-2018-101805,16,5,"0,34","0,2"
CA-2018-101805,71,31,"0,44",0
CA-2018-101805,541,5,"0,01",0
CA-2018-101945,11,3,"0,24","0,2"
CA-2018-101959,8,4,"0,45",0
CA-2018-101959,10,5,"0,48",0
CA-2018-102099,7,2,"0,27",0
CA-2018-102099,13,6,"0,48",0
CA-2018-102099,32,16,"0,48",0
CA-2018-102155,14,6,"0,46",0
CA-2018-102155,360,94,"0,26",0
CA-2018-102197,34,17,"0,49",0
CA-2018-102197,50,18,"0,35","0,2"
CA-2018-102197,280,137,"0,49",0
CA-2018-102204,3,0,"0,13","0,2"
CA-2018-102204,933,-458,"-0,49","0,45"
CA-2018-102204,2804,0,0,"0,2"
CA-2018-102218,12,4,"0,34","0,2"
CA-2018-102267,2,1,"0,35","0,2"
CA-2018-102309,13,6,"0,48",0
CA-2018-102309,200,64,"0,32",0
CA-2018-102337,48,6,"0,13","0,2"
CA-2018-102337,165,-39,"-0,24","0,2"
CA-2018-102337,470,-87,"-0,19","0,3"
CA-2018-102379,40,-8,"-0,2","0,2"
CA-2018-102379,180,45,"0,25",0
CA-2018-102379,1159,43,"0,04","0,2"
CA-2018-102407,11,3,"0,25",0
CA-2018-102407,189,68,"0,36",0
CA-2018-102407,896,22,"0,03","0,2"
CA-2018-102414,5,-3,"-0,67","0,7"
CA-2018-102414,16,6,"0,36","0,2"
CA-2018-102414,30,3,"0,09","0,2"
CA-2018-102519,47,19,"0,41",0
CA-2018-102519,144,56,"0,39",0
CA-2018-102554,4,1,"0,29",0
CA-2018-102610,4,-3,"-0,83","0,7"
CA-2018-102610,5,2,"0,35","0,2"
CA-2018-102610,96,16,"0,16","0,2"
CA-2018-102610,144,-32,"-0,23","0,2"
CA-2018-102659,55,27,"0,49",0
CA-2018-102729,56,6,"0,1","0,2"
CA-2018-102736,16,5,"0,35","0,2"
CA-2018-102736,72,7,"0,1","0,2"
CA-2018-102736,90,-1,"-0,01","0,2"
CA-2018-102750,1322,-99,"-0,08","0,2"
CA-2018-102771,85,22,"0,26",0
CA-2018-102820,420,52,"0,13","0,2"
CA-2018-102834,200,70,"0,35",0
CA-2018-102925,11,4,"0,33","0,2"
CA-2018-102925,13,6,"0,48",0
CA-2018-102925,100,4,"0,04",0
CA-2018-102925,101,39,"0,38",0
CA-2018-102925,111,53,"0,48",0
CA-2018-102925,128,24,"0,19","0,1"
CA-2018-102925,165,56,"0,34","0,2"
CA-2018-102925,167,-67,"-0,4","0,4"
CA-2018-102946,76,26,"0,34","0,2"
CA-2018-102967,67,18,"0,26",0
CA-2018-102974,17,5,"0,29",0
CA-2018-102974,23,6,"0,26",0
CA-2018-102974,150,31,"0,21",0
CA-2018-103009,26,12,"0,45",0
CA-2018-103065,4,1,"0,25","0,2"
CA-2018-103065,5,-1,"-0,16","0,2"
CA-2018-103065,7,3,"0,38","0,2"
CA-2018-103065,44,6,"0,14","0,2"
CA-2018-103156,24,7,"0,3","0,2"
CA-2018-103212,11,5,"0,47",0
CA-2018-103212,26,12,"0,48",0
CA-2018-103212,1505,346,"0,23",0
CA-2018-103352,7,2,"0,29",0
CA-2018-103352,107,36,"0,34","0,2"
CA-2018-103380,6,1,"0,26",0
CA-2018-103380,9,2,"0,26",0
CA-2018-103380,9,4,"0,39",0
CA-2018-103380,57,15,"0,27",0
CA-2018-103380,660,49,"0,07","0,2"
CA-2018-103415,14,-14,"-1,05","0,6"
CA-2018-103443,25,8,"0,34","0,2"
CA-2018-103443,124,27,"0,22",0
CA-2018-103443,167,42,"0,25",0
CA-2018-103478,3,-5,"-1,6","0,8"
CA-2018-103478,94,-165,"-1,75","0,8"
CA-2018-103499,210,-24,"-0,11","0,2"
CA-2018-103506,41,20,"0,48",0
CA-2018-103520,9,3,"0,36","0,2"
CA-2018-103611,8,3,"0,36",0
CA-2018-103765,14,-25,"-1,8","0,8"
CA-2018-103877,1578,757,"0,48",0
CA-2018-103968,630,107,"0,17",0
CA-2018-104003,308,-14,"-0,05","0,15"
CA-2018-104010,55,15,"0,28",0
CA-2018-104024,9,1,"0,08","0,2"
CA-2018-104066,205,68,"0,33",0
CA-2018-104080,3,1,"0,26",0
CA-2018-104080,171,64,"0,38","0,2"
CA-2018-104108,12,2,"0,18","0,2"
CA-2018-104136,41,20,"0,49",0
CA-2018-104136,190,91,"0,48",0
CA-2018-104220,8,3,"0,45",0
CA-2018-104220,18,9,"0,5",0
CA-2018-104220,32,16,"0,5",0
CA-2018-104220,35,15,"0,42",0
CA-2018-104220,40,11,"0,27",0
CA-2018-104220,207,52,"0,25",0
CA-2018-104318,21,2,"0,11","0,2"
CA-2018-104381,33,10,"0,31","0,2"
CA-2018-104388,80,22,"0,28",0
CA-2018-104577,88,42,"0,48",0
CA-2018-104619,26,7,"0,26",0
CA-2018-104619,110,8,"0,08","0,2"
CA-2018-104619,277,90,"0,33","0,2"
CA-2018-104640,431,125,"0,29",0
CA-2018-104640,931,314,"0,34","0,2"
CA-2018-104647,37,17,"0,45",0
CA-2018-104731,9,4,"0,44",0
CA-2018-104731,15,7,"0,48",0
CA-2018-104731,20,6,"0,29",0
CA-2018-104731,102,30,"0,29",0
CA-2018-104731,232,12,"0,05",0
CA-2018-104731,272,68,"0,25",0
CA-2018-104731,303,70,"0,23",0
CA-2018-104745,26,9,"0,36","0,2"
CA-2018-104745,53,5,"0,09","0,2"
CA-2018-104801,7,2,"0,27",0
CA-2018-104801,108,22,"0,2",0
CA-2018-104801,800,344,"0,43",0
CA-2018-104822,25,12,"0,49",0
CA-2018-104850,291,-25,"-0,09","0,2"
CA-2018-104864,20,-16,"-0,8","0,7"
CA-2018-104864,21,7,"0,35","0,2"
CA-2018-104864,41,15,"0,35","0,2"
CA-2018-104864,81,-19,"-0,24","0,2"
CA-2018-104864,389,49,"0,13","0,2"
CA-2018-104885,58,27,"0,47",0
CA-2018-104885,60,15,"0,26",0
CA-2018-104885,68,33,"0,49",0
CA-2018-104885,442,102,"0,23",0
CA-2018-104906,18,9,"0,49",0
CA-2018-104913,75,37,"0,49",0
CA-2018-104927,6,-10,"-1,55","0,8"
CA-2018-104927,26,9,"0,35","0,2"
CA-2018-104927,76,27,"0,35","0,2"
CA-2018-105053,17,6,"0,36","0,2"
CA-2018-105074,22,7,"0,31","0,2"
CA-2018-105130,12,3,"0,27",0
CA-2018-105130,41,15,"0,36","0,2"
CA-2018-105144,24,9,"0,38","0,2"
CA-2018-105193,11,3,"0,27",0
CA-2018-105214,19,9,"0,47",0
CA-2018-105214,1213,91,"0,08","0,2"
CA-2018-105235,21,6,"0,29",0
CA-2018-105235,59,18,"0,31",0
CA-2018-105235,255,69,"0,27",0
CA-2018-105326,26,12,"0,48",0
CA-2018-105333,84,2,"0,02",0
CA-2018-105333,269,5,"0,02",0
CA-2018-105333,546,164,"0,3",0
CA-2018-105410,20,7,"0,34","0,2"
CA-2018-105410,100,11,"0,11",0
CA-2018-105410,200,86,"0,43",0
CA-2018-105410,658,-132,"-0,2","0,2"
CA-2018-105445,9,3,"0,33","0,2"
CA-2018-105480,6,3,"0,48",0
CA-2018-105480,7,2,"0,34","0,2"
CA-2018-105487,36,6,"0,18",0
CA-2018-105487,41,0,"0,01",0
CA-2018-105487,103,12,"0,11","0,2"
CA-2018-105487,240,115,"0,48",0
CA-2018-105543,33,8,"0,24",0
CA-2018-105620,21,6,"0,28","0,2"
CA-2018-105620,120,-7,"-0,06","0,5"
CA-2018-105669,6,-10,"-1,75","0,8"
CA-2018-105669,10,3,"0,33","0,2"
CA-2018-105669,318,-77,"-0,24","0,3"
CA-2018-105669,1416,88,"0,06","0,2"
CA-2018-105809,22,7,"0,33",0
CA-2018-105809,216,19,"0,09","0,2"
CA-2018-105823,488,146,"0,3",0
CA-2018-105851,1332,-300,"-0,23","0,2"
CA-2018-105886,19,9,"0,45",0
CA-2018-105914,112,42,"0,38","0,2"
CA-2018-105914,1575,205,"0,13",0
CA-2018-105921,418,5,"0,01","0,2"
CA-2018-105991,10,-7,"-0,77","0,7"
CA-2018-105991,21,7,"0,35","0,2"
CA-2018-105991,90,-153,"-1,7","0,7"
CA-2018-106033,88,26,"0,3",0
CA-2018-106047,4,1,"0,31","0,2"
CA-2018-106068,10,-15,"-1,55","0,8"
CA-2018-106068,14,1,"0,09","0,2"
CA-2018-106068,55,-2,"-0,04","0,2"
CA-2018-106068,259,-58,"-0,23","0,2"
CA-2018-106103,133,54,"0,41",0
CA-2018-106180,9,2,"0,27",0
CA-2018-106180,11,5,"0,47",0
CA-2018-106180,144,69,"0,48",0
CA-2018-106355,11,3,"0,26",0
CA-2018-106432,2,-4,"-1,7","0,8"
CA-2018-106432,328,-92,"-0,28","0,32"
CA-2018-106537,21,7,"0,35","0,2"
CA-2018-106691,1,-2,"-1,55","0,8"
CA-2018-106747,102,27,"0,26",0
CA-2018-106782,375,19,"0,05",0
CA-2018-106824,6,0,"0,02",0
CA-2018-106831,4,-3,"-0,7","0,7"
CA-2018-106831,28,10,"0,36","0,2"
CA-2018-106831,158,-34,"-0,22","0,4"
CA-2018-106852,5,1,"0,11","0,2"
CA-2018-106852,31,11,"0,35","0,2"
CA-2018-106859,45,22,"0,48",0
CA-2018-106859,91,25,"0,28",0
CA-2018-106859,141,49,"0,35","0,2"
CA-2018-106859,215,88,"0,41",0
CA-2018-106859,288,138,"0,48",0
CA-2018-106943,9,3,"0,35","0,2"
CA-2018-106964,12,4,"0,36","0,2"
CA-2018-107125,19,6,"0,32",0
CA-2018-107125,117,41,"0,35","0,2"
CA-2018-107132,28,8,"0,29",0
CA-2018-107132,69,32,"0,46",0
CA-2018-107132,102,37,"0,36","0,2"
CA-2018-107132,714,214,"0,3",0
CA-2018-107167,1348,84,"0,06","0,2"
CA-2018-107174,109,33,"0,3",0
CA-2018-107174,450,-73,"-0,16","0,2"
CA-2018-107174,2037,367,"0,18",0
CA-2018-107209,195,12,"0,06","0,2"
CA-2018-107244,20,8,"0,42",0
CA-2018-107265,106,50,"0,47",0
CA-2018-107293,3,1,"0,26",0
CA-2018-107314,26,10,"0,37",0
CA-2018-107321,7,2,"0,33","0,2"
CA-2018-107321,689,78,"0,11","0,2"
CA-2018-107342,28,13,"0,47",0
CA-2018-107461,24,11,"0,47",0
CA-2018-107503,49,9,"0,18","0,2"
CA-2018-107517,371,42,"0,11","0,2"
CA-2018-107517,1641,459,"0,28",0
CA-2018-107552,7,3,"0,48",0
CA-2018-107629,39,-5,"-0,13","0,2"
CA-2018-107629,56,-27,"-0,48","0,6"
CA-2018-107629,95,25,"0,26","0,2"
CA-2018-107629,266,-293,"-1,1","0,6"
CA-2018-107713,174,82,"0,47",0
CA-2018-107720,46,12,"0,26",0
CA-2018-107727,29,10,"0,34","0,2"
CA-2018-107748,13,6,"0,48",0
CA-2018-107748,96,35,"0,36","0,2"
CA-2018-107797,41,15,"0,35","0,2"
CA-2018-107825,6,3,"0,47",0
CA-2018-107825,7,3,"0,47",0
CA-2018-107825,38,11,"0,28",0
CA-2018-107825,93,25,"0,27",0
CA-2018-107832,7,-6,"-0,8","0,7"
CA-2018-107853,13,6,"0,48",0
CA-2018-107874,27,11,"0,41",0
CA-2018-107909,20,7,"0,34",0
CA-2018-107909,23,8,"0,35","0,2"
CA-2018-107958,5,-8,"-1,55","0,8"
CA-2018-107958,164,59,"0,36","0,2"
CA-2018-107986,31,8,"0,27",0
CA-2018-108000,10,5,"0,5",0
CA-2018-108035,102,19,"0,19","0,2"
CA-2018-108035,390,49,"0,13","0,2"
CA-2018-108070,103,-6,"-0,06","0,15"
CA-2018-108070,206,2,"0,01",0
CA-2018-108091,23,6,"0,26",0
CA-2018-108112,220,55,"0,25","0,2"
CA-2018-108112,339,0,0,"0,2"
CA-2018-108287,13,1,"0,11","0,2"
CA-2018-108294,35,16,"0,45",0
CA-2018-108322,2,1,"0,31","0,2"
CA-2018-108322,24,6,"0,26","0,2"
CA-2018-108329,445,44,"0,1","0,2"
CA-2018-108441,13,4,"0,33","0,2"
CA-2018-108441,19,9,"0,49",0
CA-2018-108441,64,17,"0,26",0
CA-2018-108441,858,143,"0,17","0,1"
CA-2018-108539,9,3,"0,34","0,2"
CA-2018-108539,11,4,"0,36","0,2"
CA-2018-108539,726,210,"0,29",0
CA-2018-108553,122,35,"0,29",0
CA-2018-108553,123,37,"0,3",0
CA-2018-108560,23,8,"0,34","0,2"
CA-2018-108560,50,11,"0,21",0
CA-2018-108560,198,99,"0,5",0
CA-2018-108560,786,385,"0,49",0
CA-2018-108574,80,27,"0,34","0,2"
CA-2018-108574,129,-29,"-0,23","0,2"
CA-2018-108574,1116,201,"0,18",0
CA-2018-108749,45,22,"0,48",0
CA-2018-108749,46,23,"0,5",0
CA-2018-108756,32,14,"0,43",0
CA-2018-108791,15,4,"0,27",0
CA-2018-108791,544,136,"0,25",0
CA-2018-108854,22,8,"0,38","0,2"
CA-2018-108854,43,11,"0,26",0
CA-2018-108854,88,40,"0,46",0
CA-2018-108854,90,34,"0,38","0,2"
CA-2018-108910,103,24,"0,24","0,2"
CA-2018-108931,9,4,"0,45",0
CA-2018-108931,12,6,"0,49",0
CA-2018-109085,6,-5,"-0,83","0,7"
CA-2018-109085,30,8,"0,28","0,2"
CA-2018-109085,58,-12,"-0,2","0,4"
CA-2018-109085,456,-106,"-0,23","0,4"
CA-2018-109085,899,-13,"-0,01","0,3"
CA-2018-109099,41,20,"0,49",0
CA-2018-109183,649,-273,"-0,42","0,5"
CA-2018-109211,17,8,"0,5",0
CA-2018-109393,436,5,"0,01","0,15"
CA-2018-109589,71,28,"0,39",0
CA-2018-109701,9,3,"0,35","0,2"
CA-2018-109701,10,5,"0,5",0
CA-2018-109701,11,5,"0,49",0
CA-2018-109701,69,23,"0,33","0,2"
CA-2018-109701,79,22,"0,28",0
CA-2018-109715,16,5,"0,31","0,2"
CA-2018-109750,30,14,"0,47",0
CA-2018-109757,4,-3,"-0,7","0,7"
CA-2018-109757,8,1,"0,08","0,2"
CA-2018-109757,12,4,"0,33","0,2"
CA-2018-109757,26,-20,"-0,8","0,7"
CA-2018-109778,3,1,"0,31","0,2"
CA-2018-109946,17,2,"0,13","0,2"
CA-2018-109960,15,7,"0,47",0
CA-2018-109960,34,16,"0,46",0
CA-2018-109960,35,12,"0,36",0
CA-2018-109960,105,42,"0,4",0
CA-2018-110198,5,1,"0,33","0,2"
CA-2018-110198,314,-16,"-0,05","0,2"
CA-2018-110212,49,18,"0,37",0
CA-2018-110310,6,-4,"-0,7","0,7"
CA-2018-110310,7,1,"0,09","0,2"
CA-2018-110310,57,21,"0,36","0,2"
CA-2018-110373,7,2,"0,31","0,2"
CA-2018-110373,27,2,"0,07","0,2"
CA-2018-110380,7,2,"0,27",0
CA-2018-110429,12,-8,"-0,67","0,7"
CA-2018-110443,52,25,"0,48",0
CA-2018-110443,151,57,"0,38","0,2"
CA-2018-110443,1040,104,"0,1","0,2"
CA-2018-110478,9,3,"0,29",0
CA-2018-110478,15,7,"0,46",0
CA-2018-110625,27,10,"0,36",0
CA-2018-110821,118,-25,"-0,21","0,2"
CA-2018-110821,119,-13,"-0,11","0,2"
CA-2018-110842,11,3,"0,26",0
CA-2018-110842,19,9,"0,48",0
CA-2018-110842,122,40,"0,33","0,2"
CA-2018-110884,26,9,"0,35","0,2"
CA-2018-110884,92,42,"0,46",0
CA-2018-110905,14,7,"0,48",0
CA-2018-110905,16,8,"0,48",0
CA-2018-110905,24,7,"0,3",0
CA-2018-110905,25,12,"0,47",0
CA-2018-110905,34,15,"0,43",0
CA-2018-110905,113,7,"0,06",0
CA-2018-110905,286,17,"0,06",0
CA-2018-110905,297,53,"0,18",0
CA-2018-110926,25,13,"0,5",0
CA-2018-110940,122,15,"0,13","0,2"
CA-2018-111178,20,2,"0,09","0,2"
CA-2018-111220,6,-15,"-2,7","0,8"
CA-2018-111220,16,6,"0,35","0,2"
CA-2018-111220,236,-44,"-0,19","0,2"
CA-2018-111262,16,5,"0,35","0,2"
CA-2018-111262,24,-3,"-0,11","0,2"
CA-2018-111262,26,-3,"-0,13","0,2"
CA-2018-111269,24,2,"0,08","0,2"
CA-2018-111269,480,108,"0,23","0,2"
CA-2018-111332,7,3,"0,47",0
CA-2018-111332,22,7,"0,33",0
CA-2018-111332,26,8,"0,32",0
CA-2018-111332,132,36,"0,27",0
CA-2018-111332,705,162,"0,23",0
CA-2018-111374,5,-4,"-0,77","0,7"
CA-2018-111388,216,-3,"-0,01","0,2"
CA-2018-111556,47,22,"0,48",0
CA-2018-111556,69,19,"0,28",0
CA-2018-111556,184,-25,"-0,14","0,2"
CA-2018-111556,1260,328,"0,26",0
CA-2018-111577,308,112,"0,36","0,2"
CA-2018-111591,13,0,"0,03",0
CA-2018-111591,22,6,"0,29",0
CA-2018-111591,31,10,"0,34","0,2"
CA-2018-111591,359,7,"0,02",0
CA-2018-111647,168,63,"0,38","0,2"
CA-2018-111689,68,23,"0,34","0,2"
CA-2018-111689,1243,262,"0,21","0,1"
CA-2018-111717,239,-48,"-0,2","0,3"
CA-2018-111738,9,3,"0,34",0
CA-2018-111738,2022,683,"0,34","0,2"
CA-2018-111759,53,24,"0,46",0
CA-2018-111808,11,5,"0,48",0
CA-2018-111815,100,43,"0,43",0
CA-2018-111815,181,47,"0,26",0
CA-2018-112004,9,-6,"-0,73","0,7"
CA-2018-112004,191,-43,"-0,23","0,2"
CA-2018-112039,470,47,"0,1","0,2"
CA-2018-112172,14,1,"0,05",0
CA-2018-112333,42,10,"0,25",0
CA-2018-112333,2592,622,"0,24",0
CA-2018-112431,6,2,"0,27",0
CA-2018-112431,436,131,"0,3",0
CA-2018-112473,50,-11,"-0,23","0,2"
CA-2018-112487,3,-3,"-0,83","0,7"
CA-2018-112515,11,4,"0,33","0,2"
CA-2018-112515,12,4,"0,36","0,2"
CA-2018-112515,14,7,"0,49",0
CA-2018-112515,26,9,"0,35","0,2"
CA-2018-112515,165,81,"0,49",0
CA-2018-112515,262,65,"0,25",0
CA-2018-112515,1293,78,"0,06",0
CA-2018-112529,32,9,"0,28","0,2"
CA-2018-112529,718,-72,"-0,1","0,3"
CA-2018-112536,2,-3,"-1,65","0,8"
CA-2018-112536,7,-11,"-1,55","0,8"
CA-2018-112536,9,1,"0,08","0,2"
CA-2018-112725,9,2,"0,27",0
CA-2018-112725,13,6,"0,45",0
CA-2018-112725,121,-14,"-0,11","0,2"
CA-2018-112753,39,19,"0,49",0
CA-2018-112753,918,76,"0,08","0,15"
CA-2018-112774,35,6,"0,18","0,2"
CA-2018-112809,7,-11,"-1,7","0,8"
CA-2018-112809,21,-33,"-1,55","0,8"
CA-2018-112809,200,13,"0,06","0,2"
CA-2018-112844,44,12,"0,28",0
CA-2018-112844,155,31,"0,2",0
CA-2018-112865,36,-1,"-0,03","0,2"
CA-2018-112900,478,220,"0,46",0
CA-2018-112956,25,9,"0,34",0
CA-2018-112956,92,31,"0,34",0
CA-2018-112956,277,133,"0,48",0
CA-2018-112984,21,6,"0,31","0,2"
CA-2018-113075,41,-7,"-0,18","0,2"
CA-2018-113208,61,23,"0,38",0
CA-2018-113278,3,0,"0,04",0
CA-2018-113278,11,6,"0,49",0
CA-2018-113278,12,3,"0,21",0
CA-2018-113278,19,9,"0,45",0
CA-2018-113278,19,5,"0,28",0
CA-2018-113278,67,18,"0,26",0
CA-2018-113278,68,1,"0,02",0
CA-2018-113278,160,70,"0,44",0
CA-2018-113355,220,25,"0,11","0,2"
CA-2018-113355,317,-18,"-0,06","0,3"
CA-2018-113418,1705,767,"0,45",0
CA-2018-113453,71,-4,"-0,06","0,2"
CA-2018-113453,330,-77,"-0,23","0,4"
CA-2018-113460,273,44,"0,16",0
CA-2018-113474,326,150,"0,46",0
CA-2018-113481,16,-13,"-0,8","0,7"
CA-2018-113481,29,-21,"-0,73","0,7"
CA-2018-113481,696,-28,"-0,04","0,5"
CA-2018-113530,4,1,"0,29",0
CA-2018-113530,6,1,"0,25",0
CA-2018-113530,36,11,"0,3",0
CA-2018-113530,681,43,"0,06","0,2"
CA-2018-113558,46,5,"0,11","0,2"
CA-2018-113558,684,43,"0,06","0,2"
CA-2018-113572,8,3,"0,32",0
CA-2018-113670,205,100,"0,49",0
CA-2018-113670,510,6,"0,01","0,2"
CA-2018-113705,8,4,"0,46",0
CA-2018-113705,18,8,"0,46",0
CA-2018-113705,18,9,"0,5",0
CA-2018-113705,206,56,"0,27",0
CA-2018-113705,292,58,"0,2",0
CA-2018-113705,333,10,"0,03",0
CA-2018-113873,62,6,"0,1","0,2"
CA-2018-113873,206,-27,"-0,13","0,32"
CA-2018-113908,45,22,"0,49",0
CA-2018-113908,79,36,"0,46",0
CA-2018-113908,385,-115,"-0,3","0,4"
CA-2018-114055,4,1,"0,33",0
CA-2018-114055,90,24,"0,26",0
CA-2018-114055,96,46,"0,48",0
CA-2018-114055,629,302,"0,48",0
CA-2018-114216,12,4,"0,34","0,2"
CA-2018-114258,493,55,"0,11","0,2"
CA-2018-114370,50,5,"0,1","0,2"
CA-2018-114412,16,5,"0,35","0,2"
CA-2018-114440,19,9,"0,46",0
CA-2018-114524,13,-23,"-1,7","0,8"
CA-2018-114552,15,4,"0,28","0,2"
CA-2018-114636,192,67,"0,35","0,2"
CA-2018-114804,53,5,"0,09","0,2"
CA-2018-115070,4,-3,"-0,7","0,7"
CA-2018-115070,12,2,"0,15","0,2"
CA-2018-115105,241,30,"0,13","0,2"
CA-2018-115119,62,-13,"-0,22","0,4"
CA-2018-115119,81,-65,"-0,8","0,7"
CA-2018-115154,893,80,"0,09",0
CA-2018-115175,245,115,"0,47",0
CA-2018-115322,44,13,"0,29",0
CA-2018-115364,84,2,"0,02",0
CA-2018-115427,14,5,"0,33","0,2"
CA-2018-115427,21,6,"0,31","0,2"
CA-2018-115448,89,14,"0,16","0,2"
CA-2018-115546,23,6,"0,26",0
CA-2018-115546,540,135,"0,25",0
CA-2018-115602,3,1,"0,43",0
CA-2018-115602,39,17,"0,45",0
CA-2018-115602,1142,140,"0,12","0,1"
CA-2018-115602,1705,511,"0,3",0
CA-2018-115651,9,3,"0,34","0,2"
CA-2018-115651,58,-146,"-2,5","0,8"
CA-2018-115777,19,9,"0,48",0
CA-2018-115805,37,4,"0,11","0,2"
CA-2018-115882,74,23,"0,31","0,2"
CA-2018-115882,943,94,"0,1","0,2"
CA-2018-115931,4,1,"0,26",0
CA-2018-115931,18,9,"0,47",0
CA-2018-115931,37,10,"0,28",0
CA-2018-115931,67,7,"0,1","0,2"
CA-2018-115994,38,13,"0,34",0
CA-2018-115994,240,26,"0,11",0
CA-2018-116113,10,3,"0,34",0
CA-2018-116127,401,-5,"-0,01","0,2"
CA-2018-116204,21,8,"0,36","0,2"
CA-2018-116225,391,172,"0,44",0
CA-2018-116288,243,10,"0,04",0
CA-2018-116358,18,9,"0,5",0
CA-2018-116358,28,9,"0,33",0
CA-2018-116498,35,10,"0,29",0
CA-2018-116519,905,253,"0,28",0
CA-2018-116645,156,45,"0,29",0
CA-2018-116680,13,4,"0,33","0,2"
CA-2018-116680,1478,92,"0,06","0,2"
CA-2018-116715,9,4,"0,45",0
CA-2018-116715,110,54,"0,49",0
CA-2018-116715,560,151,"0,27",0
CA-2018-116855,505,81,"0,16",0
CA-2018-116939,178,48,"0,27",0
CA-2018-116946,13,4,"0,3","0,2"
CA-2018-116946,78,-18,"-0,23","0,2"
CA-2018-116946,102,-184,"-1,8","0,7"
CA-2018-116953,552,35,"0,06","0,2"
CA-2018-116988,19,9,"0,48",0
CA-2018-116988,126,40,"0,32",0
CA-2018-116988,1287,245,"0,19",0
CA-2018-117009,22,6,"0,28",0
CA-2018-117023,12,5,"0,47",0
CA-2018-117023,105,26,"0,25",0
CA-2018-117044,11,3,"0,31","0,2"
CA-2018-117044,21,6,"0,31","0,2"
CA-2018-117079,864,108,"0,13","0,2"
CA-2018-117114,10,3,"0,33","0,2"
CA-2018-117114,509,38,"0,08","0,2"
CA-2018-117128,11,5,"0,47",0
CA-2018-117128,22,10,"0,46",0
CA-2018-117156,9,3,"0,33","0,2"
CA-2018-117198,660,218,"0,33",0
CA-2018-117212,23,11,"0,49",0
CA-2018-117212,82,22,"0,27",0
CA-2018-117212,224,110,"0,49",0
CA-2018-117212,890,67,"0,08","0,2"
CA-2018-117212,892,89,"0,1","0,2"
CA-2018-117240,13,4,"0,33","0,2"
CA-2018-117261,54,1,"0,01",0
CA-2018-117324,28,13,"0,46",0
CA-2018-117324,61,28,"0,46",0
CA-2018-117324,178,32,"0,18",0
CA-2018-117324,460,41,"0,09",0
CA-2018-117324,1090,305,"0,28",0
CA-2018-117394,19,-1,"-0,08","0,2"
CA-2018-117401,43,21,"0,48",0
CA-2018-117401,115,2,"0,02",0
CA-2018-117401,707,198,"0,28",0
CA-2018-117422,4,1,"0,34","0,2"
CA-2018-117422,6,-5,"-0,8","0,7"
CA-2018-117422,162,16,"0,1","0,2"
CA-2018-117436,10,5,"0,49",0
CA-2018-117443,14,-22,"-1,6","0,8"
CA-2018-117443,176,64,"0,36","0,2"
CA-2018-117457,10,5,"0,48",0
CA-2018-117457,27,13,"0,49",0
CA-2018-117457,28,14,"0,48",0
CA-2018-117457,56,27,"0,49",0
CA-2018-117457,114,-18,"-0,16","0,2"
CA-2018-117457,180,38,"0,21",0
CA-2018-117457,1004,-113,"-0,11","0,2"
CA-2018-117457,1200,435,"0,36","0,2"
CA-2018-117457,1337,31,"0,02","0,15"
CA-2018-117485,292,102,"0,35",0
CA-2018-117513,400,-15,"-0,04","0,2"
CA-2018-117632,8,2,"0,27",0
CA-2018-117632,19,6,"0,34","0,2"
CA-2018-117632,239,5,"0,02",0
CA-2018-117632,285,-11,"-0,04","0,2"
CA-2018-117646,7,2,"0,31","0,2"
CA-2018-117646,23,7,"0,31","0,2"
CA-2018-117646,237,21,"0,09","0,2"
CA-2018-117653,91,-68,"-0,74","0,5"
CA-2018-117667,13,3,"0,24","0,2"
CA-2018-117667,24,9,"0,36","0,2"
CA-2018-117667,55,7,"0,13","0,2"
CA-2018-117667,240,-10,"-0,04","0,3"
CA-2018-117667,256,-29,"-0,11","0,2"
CA-2018-117695,14,6,"0,46",0
CA-2018-117702,2,1,"0,45",0
CA-2018-117702,21,8,"0,36",0
CA-2018-117702,1049,273,"0,26",0
CA-2018-117807,105,50,"0,48",0
CA-2018-117821,64,19,"0,3","0,2"
CA-2018-117863,3,1,"0,34","0,2"
CA-2018-117863,15,6,"0,43",0
