order_id,product_id,product_name,category,sub_category,manufacturer,unit_price,quantity,shipping_price
CA-2017-114307,Belkin-4893,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,Belkin,19,2,"13,31"
CA-2017-114307,Xerox-4894,Xerox 216,Office Supplies,Paper,Xerox,"6,5",8,"13,31"
CA-2017-114405,Belkin-4895,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Belkin,"14,17",3,"7,98"
CA-2017-114405,Eldon-4896,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage,Eldon,"15,42",3,"7,98"
CA-2017-114482,Xerox-4897,Xerox 1987,Office Supplies,Paper,Xerox,"5,71",7,"4,02"
CA-2017-114482,Logitech-4898,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,Logitech,135,3,"4,02"
CA-2017-114489,Anker-4899,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,Anker,50,3,"13,53"
CA-2017-114489,GBC-4900,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,GBC,"34,4",5,"13,53"
CA-2017-114489,Plantronics-4901,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,Plantronics,"34,91",11,"13,53"
CA-2017-114489,Hon-4902,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Hon,244,8,"13,53"
CA-2017-114538,SANFORD-4903,SANFORD Major Accent Highlighters,Office Supplies,Art,Sanford,"6,88",2,"22,37"
CA-2017-114601,Newell-4904,Newell 335,Office Supplies,Art,Newell,3,3,"5,45"
CA-2017-114601,Xerox-4905,Xerox 1950,Office Supplies,Paper,Xerox,6,2,"5,45"
CA-2017-114601,ClearSounds-4906,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,Clearsounds,70,3,"5,45"
CA-2017-114601,Hon-4907,Hon 4060 Series Tables,Furniture,Tables,Hon,112,4,"5,45"
CA-2017-114601,NETGEAR-4908,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,NETGEAR,160,3,"5,45"
CA-2017-114713,Acme-4909,Acme Softgrip Scissors,Office Supplies,Supplies,Acme,"8,21",7,"6,96"
CA-2017-114727,Round-4910,Round Ring Binders,Office Supplies,Binders,Other,"2,22",3,"12,96"
CA-2017-114727,Fellowes-4911,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,Fellowes,"140,83",3,"12,96"
CA-2017-114727,Hon-4912,Hon GuestStacker Chair,Furniture,Chairs,Hon,"226,67",3,"12,96"
CA-2017-114727,Sauder-4913,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,Sauder,"371,25",2,"12,96"
CA-2017-114727,Hon-4914,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,Hon,"355,83",3,"12,96"
CA-2017-114748,Newell-4915,Newell 310,Office Supplies,Art,Newell,"1,25",1,"14,71"
CA-2017-114748,Tenex-4916,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Tenex,"106,25",2,"14,71"
CA-2017-114860,Magnifier-4917,Magnifier Swing Arm Lamp,Furniture,Furnishings,Other,21,2,"14,78"
CA-2017-114860,Deflect-o-4918,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,Deflect-o,"105,38",8,"14,78"
CA-2017-114867,Xerox-4919,Xerox 1952,Office Supplies,Paper,Xerox,5,2,"7,98"
CA-2017-114867,LG-4920,LG G2,Technology,Phones,LG,500,5,"7,98"
CA-2017-114895,Xerox-4921,Xerox 1975,Office Supplies,Paper,Xerox,"6,5",2,"10,09"
CA-2017-114944,Xerox-4922,Xerox 1943,Office Supplies,Paper,Xerox,"49,06",4,"13,2"
CA-2017-114951,Eldon-4923,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,"7,33",3,"10,99"
CA-2017-114972,Kensington-4924,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,Kensington,"16,6",5,"18,39"
CA-2017-114972,Avery-4925,Avery 50,Office Supplies,Labels,Avery,"12,57",7,"18,39"
CA-2017-114972,Global-4926,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,Global,"136,25",2,"18,39"
CA-2017-114972,Honeywell-4927,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,Honeywell,"275,25",4,"18,39"
CA-2017-115224,SimpliFile-4928,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,Other,"11,33",3,"2,77"
CA-2017-115224,Fellowes-4929,Fellowes High-Stak Drawer Files,Office Supplies,Storage,Fellowes,176,2,"2,77"
CA-2017-115378,Novimex-4930,Novimex Swivel Fabric Task Chair,Furniture,Chairs,Novimex,151,2,"4,92"
CA-2017-115476,Acco-4931,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,Acco,"16,5",2,"50,93"
CA-2017-115476,Plantronics-4932,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,Plantronics,65,2,"50,93"
CA-2017-115483,Xerox-4933,Xerox 1914,Office Supplies,Paper,Xerox,55,5,"5,51"
CA-2017-115504,Xerox-4934,Xerox 218,Office Supplies,Paper,Xerox,"6,5",2,"13,76"
CA-2017-115525,Tripp-4935,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,Tripp Lite,61,5,"12,73"
CA-2017-115574,Bush-4936,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,Other,"100,71",2,"15,15"
CA-2017-115588,Staple-4937,Staple remover,Office Supplies,Supplies,Staple remover,"3,75",5,"1,68"
CA-2017-115588,Acco-4938,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Acco,"16,25",3,"1,68"
CA-2017-115756,Aluminum-4939,Aluminum Document Frame,Furniture,Furnishings,Other,12,1,"8,1"
CA-2017-115756,Avery-4940,Avery 520,Office Supplies,Labels,Avery,"3,14",7,"8,1"
CA-2017-115756,Eldon-4941,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,Eldon,"23,67",3,"8,1"
CA-2017-115756,Xerox-4942,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,Xerox,"22,75",4,"8,1"
CA-2017-115756,Fellowes-4943,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,Fellowes,65,3,"8,1"
CA-2017-115756,Office-4944,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,Office Star,81,3,"8,1"
CA-2017-115917,Wilson-4945,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones,"4,69",4,"9,9"
CA-2017-115917,Luxo-4946,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,Luxo,"209,8",5,"9,9"
CA-2017-116232,Acco-4947,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,Acco,"2,96",9,"5,07"
CA-2017-116232,Avery-4948,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,Avery,"10,63",2,"5,07"
CA-2017-116337,Executive-4949,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,Executive Impressions,22,5,"6,99"
CA-2017-116337,Mini-4950,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Other,"130,83",3,"6,99"
CA-2017-116344,Gould-4951,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,Gould Plastics,"53,13",2,"7,98"
CA-2017-116379,GBC-4952,GBC VeloBinder Manual Binding System,Office Supplies,Binders,GBC,"36,25",2,"10,99"
CA-2017-116526,Belkin-4953,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,Belkin,9,1,"5,45"
CA-2017-116526,Newell-4954,Newell 315,Office Supplies,Art,Newell,6,2,"5,45"
CA-2017-116526,Wilson-4955,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones,"4,8",5,"5,45"
CA-2017-116526,Wilson-4956,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Wilson Jones,"5,2",5,"5,45"
CA-2017-116526,GBC-4957,GBC Plastic Binding Combs,Office Supplies,Binders,GBC,"7,5",4,"5,45"
CA-2017-116526,Eureka-4958,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,Eureka,"104,72",4,"5,45"
CA-2017-116540,Colored-4959,Colored Push Pins,Office Supplies,Fasteners,Other,2,1,"50,93"
CA-2017-116540,ACCOHIDE-4960,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE,4,2,"50,93"
CA-2017-116547,Logitech-4961,Logitech Media Keyboard K200,Technology,Accessories,Logitech,35,2,7
CA-2017-116547,24-Hour-4962,24-Hour Round Wall Clock,Furniture,Furnishings,Other,20,4,7
CA-2017-116561,GBC-4963,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC,25,2,"11,02"
CA-2017-116561,Stur-D-Stor-4964,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,Other,111,3,"11,02"
CA-2017-116596,Prestige-4965,Prestige Round Ring Binders,Office Supplies,Binders,Other,"6,25",2,"10,09"
CA-2017-116596,Rogers-4966,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Rogers,"16,5",2,"10,09"
CA-2017-116596,Advantus-4967,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,Advantus,"5,86",7,"10,09"
CA-2017-116596,Metal-4968,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,Other,"33,97",14,"10,09"
CA-2017-116603,Belkin-4969,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,Belkin,23,2,"10,09"
CA-2017-116722,Avery-4970,Avery Poly Binder Pockets,Office Supplies,Binders,Avery,"3,64",11,"10,99"
CA-2017-116722,Magnifier-4971,Magnifier Swing Arm Lamp,Furniture,Furnishings,Other,21,2,"10,99"
CA-2017-116722,Hon-4972,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,Hon,"187,92",3,"10,99"
CA-2017-116736,Logitech-4973,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech,30,1,"12,85"
CA-2017-116736,Tenex-4974,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,Tenex,"107,67",3,"12,85"
CA-2017-116736,Logitech-4975,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,Logitech,124,3,"12,85"
CA-2017-116764,Avery-4976,Avery 484,Office Supplies,Labels,Avery,"2,81",4,"6,63"
CA-2017-116799,Rediform-4977,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,REDIFORM,"7,68",7,"16,59"
CA-2017-116799,Office-4978,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Office Star,"160,86",5,"16,59"
CA-2017-116911,Avery-4979,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Avery,"6,25",4,"5,98"
CA-2017-116911,Bretford-4980,Bretford Rectangular Conference Table Tops,Furniture,Tables,Bretford,376,3,"5,98"
CA-2017-116918,Avery-4981,Avery Non-Stick Binders,Office Supplies,Binders,Avery,"4,17",4,"2,76"
CA-2017-116918,Staples-4982,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,"4,84",8,"2,76"
CA-2017-116974,Mediabridge-4983,Mediabridge Sport Armband iPhone 5s,Technology,Phones,Other,10,4,"7,05"
CA-2017-117121,GBC-4984,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,GBC,761,13,"5,45"
CA-2017-117226,Avery-4985,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,Avery,"5,83",6,"19,13"
CA-2017-117282,GBC-4986,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,GBC,"8,75",2,"10,09"
CA-2017-117408,Super-4987,Super Decoflex Portable Personal File,Office Supplies,Storage,Other,15,2,"12,04"
CA-2017-117583,Xerox-4988,Xerox 215,Office Supplies,Paper,Xerox,"6,5",4,"23,52"
CA-2017-117583,Newell-4989,Newell 324,Office Supplies,Art,Newell,"11,67",3,"23,52"
CA-2017-117583,GBC-4990,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,GBC,16,5,"23,52"
CA-2017-117583,Xerox-4991,Xerox 1945,Office Supplies,Paper,Xerox,41,5,"23,52"
CA-2017-117590,Electrix-4992,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,Electrix,"95,5",5,"20,04"
CA-2017-117590,GE-4993,GE 30524EE4,Technology,Phones,GE,"196,07",7,"20,04"
CA-2017-117604,Xerox-4994,Xerox 1886,Office Supplies,Paper,Xerox,48,5,"9,57"
CA-2017-117625,Grip-4995,Grip Seal Envelopes,Office Supplies,Envelopes,Other,"4,38",2,"13,2"
CA-2017-117660,Avery-4996,Avery 487,Office Supplies,Labels,Avery,"3,75",2,"6,86"
CA-2017-117660,Acme-4997,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,Acme,"8,75",2,"6,86"
CA-2017-117681,Bush-4998,Bush Somerset Collection Bookcase,Furniture,Bookcases,Bush,"131,06",5,"14,86"
CA-2017-117849,Xerox-4999,Xerox 1911,Office Supplies,Paper,Xerox,48,3,"6,71"
CA-2017-117912,Nu-Dell-5000,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,Nu-Dell,"8,75",2,"10,26"
CA-2017-117919,Portfile-5001,Portfile Personal File Boxes,Office Supplies,Storage,Other,"17,5",1,"9,96"
CA-2017-117919,Southworth-5002,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,Southworth,20,5,"9,96"
CA-2017-118052,Advantus-5003,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,Advantus,"4,38",2,"12,46"
CA-2017-118052,Xerox-5004,Xerox 1951,Office Supplies,Paper,Xerox,"31,25",2,"12,46"
CA-2017-118052,DAX-5005,DAX Solid Wood Frames,Furniture,Furnishings,DAX,"9,82",7,"12,46"
CA-2017-118073,BPI-5006,BPI Conference Tables,Furniture,Tables,Other,"145,97",7,"9,22"
CA-2017-118101,Insertable-5007,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Other,8,1,"46,26"
CA-2017-118101,SAFCO-5008,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,SAFCO,"42,75",4,"46,26"
CA-2017-118101,White-5009,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Other,41,9,"46,26"
CA-2017-118129,Eldon-5010,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,Eldon,76,5,"4,72"
CA-2017-118178,Ibico-5011,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,Ibico,"34,44",3,"7,46"
CA-2017-118255,Wilson-5012,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Wilson Jones,"8,5",2,"22,78"
CA-2017-118255,Verbatim-5013,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,Verbatim,23,2,"22,78"
CA-2017-118311,NETGEAR-5014,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR,90,5,"10,99"
CA-2017-118332,Office-5015,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,Office Star,141,5,"8,15"
CA-2017-118500,Acme-5016,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,Acme,10,5,"16,04"
CA-2017-118514,Hon-5017,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Hon,"216,5",4,"12,51"
CA-2017-118570,White-5018,White Computer Printout Paper by Universal,Office Supplies,Paper,Other,"38,75",7,"7,98"
CA-2017-118626,HTC-5019,HTC One Mini,Technology,Phones,HTC,"126,07",7,"12,47"
CA-2017-118689,Acco-5020,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Acco,16,2,"14,56"
CA-2017-118689,Acco-5021,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Acco,"4,86",7,"14,56"
CA-2017-118689,Stanley-5022,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Stanley,17,2,"14,56"
CA-2017-118689,Ibico-5023,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Ibico,368,2,"14,56"
CA-2017-118689,Canon-5024,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Canon,"3.500,00",5,"14,56"
CA-2017-118745,Bretford-5025,Bretford Rectangular Conference Table Tops,Furniture,Tables,Bretford,"376,25",3,"14,86"
CA-2017-118759,Tenex-5026,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,Tenex,"13,33",3,"23,55"
CA-2017-118759,Hon-5027,Hon GuestStacker Chair,Furniture,Chairs,Hon,"226,67",2,"23,55"
CA-2017-118899,Global-5028,"Global Stack Chair with Arms, Black",Furniture,Chairs,Global,30,7,"50,33"
CA-2017-118913,Fellowes-5029,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,Fellowes,"20,33",3,"14,86"
CA-2017-118934,Tuff-5030,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,Other,"4,44",3,"12,76"
CA-2017-118934,Avery-5031,Avery Durable Slant Ring Binders,Office Supplies,Binders,Avery,8,5,"12,76"
CA-2017-118969,Premier-5032,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Premier,"30,56",6,"20,49"
CA-2017-119018,Acco-5033,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,Acco,5,1,"14,86"
CA-2017-119018,Tuff-5034,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,Other,5,2,"14,86"
CA-2017-119018,Xerox-5035,Xerox 229,Office Supplies,Paper,Xerox,"6,5",6,"14,86"
CA-2017-119025,Belkin-5036,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,"54,44",9,"8,05"
CA-2017-119074,DAX-5037,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,DAX,20,1,"6,86"
CA-2017-119074,Acco-5038,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,Acco,"16,5",2,"6,86"
CA-2017-119074,Eldon-5039,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,Eldon,10,4,"6,86"
CA-2017-119123,Cardinal-5040,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,Cardinal,"9,11",7,"10,05"
CA-2017-119165,Hon-5041,Hon Olson Stacker Stools,Furniture,Chairs,Hon,"140,86",5,"7,98"
CA-2017-119186,Xerox-5042,Xerox 212,Office Supplies,Paper,Xerox,"6,25",2,"46,56"
CA-2017-119186,Universal-5043,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,Universal,"5,83",3,"46,56"
CA-2017-119186,Logitech-5044,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech,80,1,"46,56"
CA-2017-119186,Office-5045,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,Office Star,"110,86",5,"46,56"
CA-2017-119445,Woodgrain-5046,Woodgrain Magazine Files by Perma,Office Supplies,Storage,Other,3,5,"12,31"
CA-2017-119515,Xerox-5047,Xerox 200,Office Supplies,Paper,Xerox,"6,67",3,"24,09"
CA-2017-119641,DAX-5048,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,DAX,"9,5",2,"13,74"
CA-2017-119683,Staple-5049,Staple envelope,Office Supplies,Envelopes,Staple envelope,"9,67",3,"0,94"
CA-2017-119823,Snap-A-Way-5050,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,Other,38,2,"21,33"
CA-2017-119865,SpineVue-5051,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Other,"9,25",5,"10,09"
CA-2017-119865,Premium-5052,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,Other,"38,75",6,"10,09"
CA-2017-119865,O'Sullivan-5053,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,O'Sullivan,"221,25",2,"10,09"
CA-2017-119935,3M-5054,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,3M,"18,5",2,"7,88"
CA-2017-119935,Wilson-5055,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,Wilson Jones,41,2,"7,88"
CA-2017-119963,4009-5056,4009 Highlighters by Sanford,Office Supplies,Art,Other,"3,75",2,"11,14"
CA-2017-119963,Xerox-5057,Xerox 1881,Office Supplies,Paper,Xerox,"12,5",2,"11,14"
CA-2017-119963,Avery-5058,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Avery,"30,63",2,"11,14"
CA-2017-119963,Global-5059,"Global Value Steno Chair, Gray",Furniture,Chairs,Global,"60,71",6,"11,14"
CA-2017-120005,Elite-5060,"Elite 5"" Scissors",Office Supplies,Supplies,Other,"8,33",3,"54,15"
CA-2017-120005,Executive-5061,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,Executive Impressions,"11,67",3,"54,15"
CA-2017-120082,Newell-5062,Newell 319,Office Supplies,Art,Newell,20,3,"0,94"
CA-2017-120180,Acme-5063,Acme Stainless Steel Office Snips,Office Supplies,Supplies,Acme,"7,5",2,"20,11"
CA-2017-120250,Nu-Dell-5064,Nu-Dell Oak Frame,Furniture,Furnishings,Nu-Dell,"10,83",3,"20,11"
CA-2017-120257,Newell-5065,Newell 348,Office Supplies,Art,Newell,"3,33",3,"7,98"
CA-2017-120355,DAX-5066,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,DAX,"20,33",3,"6,74"
CA-2017-120355,Global-5067,Global Leather Executive Chair,Furniture,Chairs,Global,"351,11",2,"6,74"
CA-2017-120369,Tenex-5068,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,Tenex,"151,4",5,"46,67"
CA-2017-120530,Hon-5069,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Hon,"244,07",3,"10,09"
CA-2017-120558,Xerox-5070,Xerox 226,Office Supplies,Paper,Xerox,"6,4",5,"23,55"
CA-2017-120796,GBC-5071,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,GBC,"37,04",9,"7,98"
CA-2017-120803,Microsoft-5072,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft,40,5,"6,08"
CA-2017-120824,Acco-5073,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,Acco,5,2,"9,96"
CA-2017-120824,Dax-5074,Dax Clear Box Frame,Furniture,Furnishings,DAX,"8,75",2,"9,96"
CA-2017-120824,Nontoxic-5075,Nontoxic Chalk,Office Supplies,Art,Other,"1,72",8,"9,96"
CA-2017-120824,Xerox-5076,Xerox 1975,Office Supplies,Paper,Xerox,"6,67",3,"9,96"
CA-2017-120824,APC-5077,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Other,80,4,"9,96"
CA-2017-120824,Staple-5078,Staple magnet,Office Supplies,Storage,Staple magnet,"9,44",9,"9,96"
CA-2017-120824,Global-5079,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,Global,"270,71",2,"9,96"
CA-2017-120859,White-5080,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,Other,11,2,"16,04"
CA-2017-120873,Global-5081,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global,291,1,"2,36"
